instance,n,number of cycles,covered squares,cpu_time (s),solution found
4cf0c413-424f-4df2-91d9-ffdc2339d93c.singles,10,3946,31,0.069169069,True
4d3a5cc8-a42c-4f9a-b7c8-2a0f0b0a24c0.singles,10,61819,30,0.910120619,True
4d3d4083-5828-493f-b651-ea46cbbe806b.singles,10,3069,29,0.051861339,True
4d62d7e2-d6b0-40ec-9d2f-9fb9f758fa74.singles,10,2883,30,0.076896506,True
4da09f91-0799-4ea7-a6ae-afcab6bc0db1.singles,10,941,30,0.02028472,True
4dbed8fa-fa74-4dbb-b4e1-1b7fc6427314.singles,10,1695,28,0.026543752,True
4df70ab4-8144-440f-8a1a-c1d1ff6cd361.singles,10,802,30,0.015243392,True
4df9ec38-a467-4204-9cab-15ea3d4fceb9.singles,10,411,30,0.010741626,True
4e78515e-0c0b-4519-8531-5d159cb9f4bc.singles,10,16,29,0.003380998,True
4fd677a5-016f-4adc-a444-e495696ef169.singles,10,661,29,0.014182709,True
50576ac9-1b34-4de6-bdf0-f602994e18fb.singles,10,6928,30,0.101171618,True
508b4730-e7f8-4784-8ede-1c1d44f3d4c5.singles,10,1955,29,0.03304095,True
50aedb5c-44e7-4760-bd66-ae294fb7c157.singles,10,20794,28,0.250309718,True
50dfe9e6-dbf5-40ef-a60e-3aa8aa63e257.singles,10,8360,27,0.100029237,True
511396d7-a1c1-482d-b92f-0bddba1702ad.singles,10,1411,27,0.022004669,True
514e97f2-3bd7-46d0-bcd6-d9b99e58e81d.singles,10,318,29,0.009265202,True
516dc074-2276-44ba-9ca2-4e9d5b8605e3.singles,10,184,28,0.00684916,True
5186d989-2c5c-4312-a9fc-cb9804759d24.singles,10,508,29,0.013252918,True
51fde7d8-6b23-4966-b03f-266d0fba4792.singles,10,156,29,0.006650398,True
520c555c-34ca-4cb7-bb49-295656d81174.singles,10,162,28,0.005784115,True
524c016c-a77d-495b-bfec-ad78e685a200.singles,10,286,31,0.007344036,True
52700bed-c158-458f-b068-9fe4f2f84fde.singles,10,127,30,0.005768559,True
52ab6ef5-b73f-4311-a51e-075cfe7fe0a8.singles,10,584,30,0.011941571,True
52ec8775-5889-4a2d-b8bf-474ef7f2f939.singles,10,989,30,0.018389756,True
52fc7ae0-39d7-4347-87c4-2fa85ef478b9.singles,10,1243,28,0.024819999,True
5344a0c7-b29d-414c-be31-a00dd58d9e18.singles,10,45660,28,0.584221105,True
5370e4cb-acc4-4632-a47d-7d409c295dfb.singles,10,259,27,0.009261392,True
539b373b-53cc-48b0-8ef0-2af4c7dc75c9.singles,10,544,28,0.014256594,True
53bafc85-02b6-431f-a26a-7942ae90dc23.singles,10,1882,29,0.033109104,True
53e97365-3192-4d9c-b235-76b0d4aa4669.singles,10,488,28,0.010166239,True
5425eac3-8797-4da0-aea5-fafea8b083b4.singles,10,665,29,0.014602803,True
555d0f78-dba9-4353-b956-5b38c9b4e257.singles,10,1204,30,0.021613973,True
55df13f7-8aac-4456-ac1d-e1942929357f.singles,10,1886,29,0.029684839,True
5648fd82-1423-43a1-807c-7d6dbed80c66.singles,10,3935,29,0.065586166,True
56836379-7a67-4e2a-baf5-7c5f430a93f6.singles,10,1743,29,0.03330062,True
5693906f-bac0-4d3a-9aeb-eca817261296.singles,10,770,30,0.017064489,True
56a2ef10-433b-4e3a-a4d3-e6c565f7ba98.singles,10,18344,29,0.269254797,True
5730b9d4-a08b-4d64-8b21-59cc1e226525.singles,10,458,29,0.013320452,True
5795c7bf-d6ea-4304-8ce1-adc53800030e.singles,10,171,29,0.006278711,True
57997253-5330-4f22-82e7-741bb502b682.singles,10,108125,30,1.427946497,True
579da4b4-b3a6-40ed-8aa7-059d3a43b847.singles,10,136,28,0.005418002,True
57bbe928-c5b7-438c-8224-7b8af3481eda.singles,10,1231,27,0.02187981,True
5835a888-b0c0-4bb7-ad35-efc219aaf179.singles,10,974,31,0.020282848,True
58b64477-3e7a-4e3c-a84e-5a3e0b806403.singles,10,14224,27,0.171582873,True
58d202a8-36a7-410b-9d51-6f4c2e928881.singles,10,1020,29,0.018434513,True
5a0429ad-e3d3-4700-a09f-f019cd13723f.singles,10,1289,29,0.0276181,True
5a0509df-9313-4613-9f20-0da7fc34199c.singles,10,3776,29,0.053801788,True
5b1336d0-99cb-4c15-a7c3-dba3f8d91512.singles,10,210,27,0.00674766,True
5bf2544e-8889-4f48-bdb3-0cd739085933.singles,10,375,30,0.0095527,True
5c29856b-1930-4830-bee7-25b8ca5fcec7.singles,10,6156,29,0.11078062,True
5c72a26f-bb15-47d6-bb0f-c2f990c87195.singles,10,20078,29,0.298815259,True
5c98c30c-f8b9-49bd-a2f7-607b854c30fd.singles,10,341,29,0.009488169,True
5c9c3db6-3960-4269-aa0e-134d80cbb3f2.singles,10,3156,30,0.05194163,True
5cbe5ef5-e075-4463-bfbb-6307ee8fcd44.singles,10,1597,30,0.033746481,True
5cfa450c-cdbb-4bf8-b250-e96d92273bb1.singles,10,1413,30,0.02817827,True
5d02b417-1682-4386-883c-a5b910693f3b.singles,10,441,28,0.010579892,True
5d3ddaf4-b869-45c5-be82-d5425ed2f873.singles,10,1431,29,0.022186424,True
5d5a2d0a-eb15-4307-aa5d-57a5a57cecf9.singles,10,93073,30,1.249444858,True
5dacf6dc-7f6e-4709-9384-486e476c043f.singles,10,2430,29,0.05072341,True
5db23fd9-6470-414d-99cf-4bedbf79ecb0.singles,10,96,28,0.005924319,True
5df15990-d3ac-4b0c-96ce-529f9bf4d952.singles,10,150,30,0.005817719,True
5e901e14-faba-460c-8207-ccbc270a5f07.singles,10,1553,29,0.060573985,True
5e96dcc6-86dc-4a63-ae44-ac5f28c27e76.singles,10,904,30,0.01868824,True
5e9a52a8-7824-4acc-beaf-83ead44d6da4.singles,10,2000,27,0.035280045,True
5eaac6ad-3f78-44aa-ab3e-dcce9dc2f51f.singles,10,441,30,0.011784638,True
5ebc46ea-270e-4ced-b300-33a063da8d43.singles,10,55,28,0.003999908,True
5ec488e8-c3cc-44b1-a145-3f783e6554cb.singles,10,2965,30,0.046691056,True
5f0da02a-5481-44c0-aabf-b72e804fb484.singles,10,141,29,0.006491099,True
5f618ed0-c46e-4f81-80f6-24c7fb466f92.singles,10,3593,29,0.05530992,True
5f6a8d74-941e-4a04-b740-909a8352b4c9.singles,10,1150,29,0.022508919,True
5fadb69c-cdfd-4665-8f25-27d848cd66ce.singles,10,2287,28,0.036574962,True
5fef7fe4-b3bf-4908-976e-ae7e22259b87.singles,10,150,29,0.006660928,True
6014a8d9-b3bb-46bb-849a-a6e7725332cb.singles,10,129,29,0.005540451,True
601544a8-4cdf-42af-ac7a-49d4fe62a1c9.singles,10,1536,29,0.026930278,True
601cbec0-9698-4f09-8f6a-c2dfaf1c3fd5.singles,10,1495,31,0.027471619,True
6099ad71-014a-4bb9-941d-93e38a10052f.singles,10,2283,29,0.037043893,True
60f6558a-e905-48c6-acfe-e3bb3ed87694.singles,10,3162,30,0.048355789,True
611aa973-bd40-4273-a752-500e6a9df9f2.singles,10,982,30,0.019013024,True
614fcd67-77eb-4176-8577-88221dae2a41.singles,10,1572,28,0.030412496,True
619463d4-4dfd-4091-a8e3-384f02dd145b.singles,10,8927,30,0.123304068,True
620e2fc2-75d0-475c-8709-6eb9748a9b57.singles,10,356,29,0.008033427,True
622fcc67-cd78-414e-96bd-6cdbb92bb118.singles,10,1234,29,0.02662572,True
62376b29-374b-4426-b128-943260f7a2fe.singles,10,529,31,0.012465906,True
62383ded-4a50-4146-97ad-c4c8541b1ad5.singles,10,5118,27,0.080106343,True
6262af17-f6af-48d2-a099-71b656018f2c.singles,10,279,28,0.009295938,True
6274f7ba-3e3b-4fd8-b3f4-a9754ee0d693.singles,10,2840,29,0.047856035,True
62b820d3-8637-444c-a903-8d68df79bc62.singles,10,1075,28,0.01800005,True
62f21c77-7de1-4bca-be4a-c32b7de387ee.singles,10,494,27,0.010877271,True
634ef8f9-2bd7-4ea7-af08-596c4c921cd6.singles,10,50,28,0.004256087,True
63780a80-b250-4b59-960b-28b955cc473a.singles,10,6493,28,0.08396103,True
63d86159-3120-4ff4-ad21-2167a84850bb.singles,10,269,27,0.010019733,True
64177807-0e92-406e-99ce-ca72bd7d76f7.singles,10,2171,29,0.036189259,True
6420eaf4-53ed-46b4-bd84-2ad44db7790d.singles,10,1023,29,0.016034983,True
6469250e-6bbc-4261-a252-0db6b848c511.singles,10,1079,28,0.020956924,True
647e240f-c930-4429-8063-caa14d6ac8e4.singles,10,344,29,0.009981762,True
649ea6df-e6bf-4762-8f7c-ee27eef30eb1.singles,10,2567,28,0.041279387,True
64b23312-41b2-4894-9aa1-162cc2951ff6.singles,10,3176,27,0.045909243,True
64b265ef-298e-43f6-8725-0240c2728044.singles,10,4298,27,0.063737165,True
64f0c3a0-a99f-43f7-85b4-3f6df5602a13.singles,10,82936,29,1.087987252,True
655db00c-e1b6-48e6-95de-921fbed13321.singles,10,496,29,0.012976797,True
65b2e10d-559c-411a-8ff8-dfab49f8af45.singles,10,173,29,0.008030191,True
65c9e31b-9efb-4325-a98c-af3e0c1a94bb.singles,10,540,28,0.015827118,True
662afa99-cbd2-4125-8fdf-079923e325e2.singles,10,135,28,0.006001934,True
66c5c97b-e3c4-4e64-9a42-bbff3c2839a8.singles,10,87,28,0.005059861,True
67513247-5033-4b36-b952-3fdd4f1f68b3.singles,10,4909,29,0.061846741,True
676333da-6dc1-44a1-a33f-834f9e05b1f4.singles,10,273,30,0.010268069,True
67d752c9-b4bf-43ff-b52e-bfad9394932b.singles,10,10602,29,0.165200522,True
67eef622-da91-4c46-938d-eef3cad51328.singles,10,1011,30,0.022938334,True
681c212e-a04c-4fa2-bc26-397411049d56.singles,10,533,29,0.01178624,True
685e6c05-ac89-4c12-91ef-5932ec62f5d8.singles,10,2086,30,0.037683591,True
688c09ce-57a9-462c-aa0e-7c84a28f95c7.singles,10,696,29,0.015232505,True
68b990df-ac3b-4022-9532-ebab84dc54ba.singles,10,542,28,0.011242756,True
68c23380-b07f-48de-a42c-56a521ffe705.singles,10,191,28,0.006978752,True
69031f34-2bfe-4625-b35f-5965f7024a6c.singles,10,6840,29,0.117509403,True
6917bd50-a172-454b-bb46-e2824d45c870.singles,10,393,28,0.009829658,True
692d7308-ca52-4e3b-9113-2f51dcb04010.singles,10,2589,29,0.045283073,True
69e035a0-2e86-4c87-948c-aba2700b8797.singles,10,40,29,0.004544836,True
6a0faba2-f96e-4721-821e-9959b25cda2c.singles,10,3152,31,0.04578545,True
6a3787ab-9917-49d6-b191-fedade6579d4.singles,10,127,29,0.005109334,True
6a3a124b-0480-4372-b9a2-6035abdbf720.singles,10,355,29,0.009955686,True
6a535f91-0906-43b3-a148-e76fb921ffd5.singles,10,853,28,0.017990933,True
6a5d96c2-446b-4369-ad66-f4bf4b58a478.singles,10,171479,28,2.318364382,True
6a68f8d6-2176-468d-a5a3-7c3fe9d75056.singles,10,122,29,0.005391911,True
6a96ced4-0509-4ef2-9e11-30a18dc748f3.singles,10,2261,28,0.03401077,True
6b312899-eb42-4e0d-8b94-350006ee64b5.singles,10,1236,28,0.023003514,True
6b5d8dd5-7e33-44ac-ad04-4b3ef14c1c9a.singles,10,964,27,0.019913557,True
6b92e9f6-3062-403c-990c-09a876db8bc1.singles,10,143,29,0.007148751,True
6bcb49ba-5050-4f40-b20c-520b7203ed69.singles,10,53,28,0.004228404,True
6bde4516-15d5-44dc-8d35-aec6a64b01ad.singles,10,120,30,0.005242311,True
6c9ff076-4bab-4d6f-ab83-87bf05ebe65c.singles,10,519,29,0.011784671,True
6ccc6ab0-c559-4aed-8f84-0d41c2b0e4f0.singles,10,5480,28,0.076744217,True
6cec7e08-a1d9-4c80-b6bf-b01a53793204.singles,10,919,29,0.016926852,True
6d51cfdb-dd57-435d-a35c-4eb732968af0.singles,10,8008,28,0.112342007,True
6d8898bd-75da-4411-bd34-836c64bf4e9d.singles,10,375,29,0.011488483,True
6d9b9d8b-9369-4fc2-979c-22e2e063192c.singles,10,1283,29,0.025550054,True
6dca530d-a301-4fa8-a237-c08648646b32.singles,10,295,29,0.007852437,True
6e022a68-7f92-43e7-9672-4a088531253f.singles,10,1971,29,0.036392401,True
6e5320f5-b008-4e9b-8ed9-00db22d35dbe.singles,10,502,30,0.011994823,True
6e5b476f-5fbf-4619-b6ba-144d55e9bd4f.singles,10,864,29,0.018859209,True
6f6080b0-1cfb-448a-8a15-fc2ff555da05.singles,10,170,30,0.006499075,True
6fa96f10-da8f-4f90-824f-103402cde605.singles,10,491,28,0.011751814,True
6ff23b59-ac9b-40d5-a19d-087c7253d086.singles,10,338,28,0.008399042,True
6ff85155-7ecc-4d52-9856-1e46dbcc3a8b.singles,10,7116,31,0.122429855,True
6ff864bb-fe71-4749-a081-74ae38782851.singles,10,70666,29,1.007985663,True
700a0d28-771c-4483-bd5b-84ae1034e620.singles,10,164,29,0.008805521,True
70427074-4f0b-443d-825b-b0061854f45b.singles,10,657,30,0.014767669,True
704b1ee0-d486-4d0a-901e-0add91d033ba.singles,10,1574,29,0.029856255,True
70e3a224-06df-4754-b3c0-94d29d55ca87.singles,10,1642,29,0.032483904,True
710fbbb1-2ae5-45b5-aa98-8c1a71acb3a1.singles,10,1615,27,0.030247093,True
711003ee-50ae-4c88-867f-f7c5d1e57baf.singles,10,54,30,0.004233745,True
712ae7b2-8311-4f53-8579-2a17a3b447af.singles,10,1555,29,0.024476111,True
71cf5d29-27f6-49c3-a1dd-17147a0e7e1a.singles,10,1120,27,0.017885308,True
724d955d-d142-49e3-8e8a-67ca08f9cacc.singles,10,688,29,0.01333568,True
72520690-4c36-4938-85aa-76ba6532f0e7.singles,10,519,27,0.011521827,True
729396b9-ed30-49a8-b8ff-8a65317238ed.singles,10,6776,30,0.104831878,True
72aa79f1-a463-408b-87ef-217e14773b38.singles,10,318,29,0.011435693,True
72e89eb3-9efd-4f1a-a2a3-1ac79c92f06a.singles,10,326,30,0.007830446,True
72fe980d-2c10-43ea-aef7-6b1ac2b2d0f4.singles,10,727,28,0.014167931,True
73142408-d381-4331-bcee-9bdab026d82a.singles,10,77,29,0.004532773,True
735e828c-f003-42e5-994f-b3f5dda5236b.singles,10,464,28,0.010024644,True
738495c2-e67a-4b40-a664-b1787d1db7fa.singles,10,8618,30,0.130508825,True
73d3aaa0-49bf-45bb-88dd-3e8b78ed46e8.singles,10,547,29,0.014163518,True
74469c20-fbca-4005-8ff1-6d5e24066361.singles,10,223271,28,3.219417745,True
7467b941-3238-4169-ae57-5c0099090f99.singles,10,178,29,0.006861901,True
74ccb7af-d3a7-4b0e-a48b-5173f1656e93.singles,10,2201,29,0.037117914,True
756e3c6e-af81-4d1d-aff3-7d250d68bb62.singles,10,387,31,0.009400003,True
756f57bb-1884-453e-a5e1-ee0fd8c8b10b.singles,10,12577,28,0.189788546,True
75c6fe27-e0b7-4012-b096-20ae04531d2e.singles,10,465,29,0.013984837,True
76180ee1-711f-4d82-bc92-2d380149ffed.singles,10,329,29,0.008904925,True
76374926-7091-43aa-8f47-d189a332961e.singles,10,2087,29,0.027961388,True
76a0a364-bf99-4a4f-8463-6d2b913efdca.singles,10,988,28,0.021378998,True
76bee615-6123-4bfa-8bc8-65ff30b97be6.singles,10,388,27,0.011174096,True
77062172-4fda-4b37-9c1b-8cc3c7496987.singles,10,2138,29,0.038223316,True
776b5db8-320e-46d4-b119-13d2d41448aa.singles,10,133,30,0.006770696,True
7831c087-f009-4912-9bfc-061cd2ece5ef.singles,10,78,29,0.004974441,True
7896a7c7-68ea-42d7-9ae3-15686fc0a3eb.singles,10,12587,30,0.164271333,True
7915f7a7-d261-49ee-b66f-7e3572cfe0a2.singles,10,77,29,0.004971446,True
7968e2e7-64ea-4ebe-8037-b183866c82d4.singles,10,189,28,0.007771385,True
7998ea0e-2e83-4cf0-9184-d28ba4415911.singles,10,241,30,0.008572417,True
799f1daf-7fac-4bd4-a794-9d9cec3d4110.singles,10,1688,30,0.027684668,True
7aa2731e-6b79-4324-b716-270abefab5d7.singles,10,192,28,0.006518181,True
7aa6ac6c-328c-4284-83eb-778918b151a0.singles,10,6964,28,0.107414327,True
7b926f88-06c8-4246-b317-20e1cb7fb55f.singles,10,27,28,0.005820405,True
7bae7543-7ab0-4969-b84d-f80a3c2b3266.singles,10,109,28,0.005559556,True
7c51394d-a352-4605-be52-c8687caa1bba.singles,10,738,29,0.013581931,True
7c839cad-4a25-444a-9d9e-b04a79e63e6b.singles,10,369,28,0.008928712,True
7c9ac9b6-d25d-4aaa-9092-8315fde8df8e.singles,10,154286,29,1.99944561,True
7ccc7e5d-d399-42ce-a2d8-9a74fd85b70d.singles,10,624,28,0.016021054,True
7d1a00e7-6d2d-479d-ac48-05f00e0f5c66.singles,10,695,29,0.014098536,True
7d5fd57e-4c93-4a25-b313-33467d80b6a6.singles,10,4466,30,0.089898323,True
7e13ec3d-9ca6-40cd-8b07-de5d656ce5cf.singles,10,2284,28,0.044400907,True
7e3abaf5-4258-4444-85a3-15db37a86a9c.singles,10,3952,27,0.063505119,True
7e4555e6-587c-4d56-92ad-cc47eecbf6a0.singles,10,1120,30,0.021701098,True
7e7c12d0-f07b-4af3-bafe-648cb72926a9.singles,10,7931,29,0.12984927,True
7e960a2d-8396-4d7f-8838-4d3c292588a8.singles,10,429,29,0.012720629,True
7ed664e1-fe76-48bb-8ee3-4d1c8f7d0ce4.singles,10,475,30,0.011262039,True
7ed9f488-ee21-40b3-97c3-9015efa59819.singles,10,2655,29,0.032230724,True
7edf03da-c6a2-42ae-8f88-106f48d2e34e.singles,10,923,29,0.020205572,True
7f0d5587-44b5-4f58-801f-17b900dc6449.singles,10,2452,29,0.038052071,True
7f439036-92d5-4f2e-8fea-02210caaa165.singles,10,6929,29,0.096163813,True
7fb11371-178a-436f-a0bb-28f51fb9dd3d.singles,10,66,28,0.004659761,True
7fd91fcc-24e0-4f74-bc9b-2a0a642fe4cc.singles,10,653,29,0.016144096,True
80315d3f-ea64-49b0-8da2-ee346fd944ed.singles,10,1084,29,0.022273035,True
804b173b-dfa6-4331-82ee-8501b2e066d2.singles,10,370,29,0.008785334,True
804badee-95d6-475c-85ad-98b50601f11c.singles,10,3945,30,0.057219836,True
80ebba21-a99c-4a01-8e3a-e390cacfdb93.singles,10,2689,28,0.036522341,True
813297d7-38ad-4c1d-af67-cada1f2ee864.singles,10,95,30,0.005467054,True
81642bdb-efa6-491e-8135-d372da083036.singles,10,179,28,0.006584425,True
8191d07c-1703-46ed-b23e-cc67294eb094.singles,10,19243,29,0.248158458,True
81cd92ae-0400-4004-a465-05d39fb85bd7.singles,10,1711,28,0.029101315,True
82126da8-e247-492f-b1ba-f012f73ceada.singles,10,198,28,0.007295587,True
8262dc33-5a66-4fbd-a10b-3b420fd0400a.singles,10,749,28,0.016103441,True
82b0b0c7-e02a-4fc4-a195-df06c3238f60.singles,10,4754,30,0.066756145,True
82bbd413-47d7-4cc1-969c-210208915b7e.singles,10,4084,29,0.0656817,True
82bbe4cd-0e3b-4270-9c6d-4a44017dd182.singles,10,89,28,0.004809412,True
82c2c7cd-dee6-41e4-85ab-0a74d85c4427.singles,10,3048,29,0.047754937,True
82f3839b-02ba-41b4-887e-2d1b5c81509f.singles,10,140,27,0.005767764,True
832237bd-7f3c-4755-9651-34d25047010d.singles,10,70,29,0.004461539,True
84a268e3-4de2-4546-9174-202dac1b9514.singles,10,847,29,0.019738046,True
84a59dd7-0de0-417f-b5c2-d6ea0a05243b.singles,10,1469,30,0.02533981,True
84dfa551-32ff-43cb-a4ab-943a45aa88f9.singles,10,992,29,0.018440833,True
84efc072-37e6-4bd1-838f-b714001a56dc.singles,10,880,30,0.019307207,True
855a6c13-57c9-4d3a-8d06-80777210aeb6.singles,10,716,28,0.01599113,True
85830240-10b2-4db8-8b3b-0beac2c15efb.singles,10,4444,30,0.075058451,True
86102950-90f9-466f-9660-70c98ba578b7.singles,10,3193,28,0.049316269,True
8695daef-34ff-41ba-a5c1-575df29bbbf6.singles,10,3478,30,0.050817538,True
873b6872-92a0-421d-931b-9ff65fab983f.singles,10,1868,28,0.034405848,True
874af4f0-5555-4ad0-aaec-d3ac8d06055e.singles,10,388,28,0.009385627,True
87b9a0b9-f69a-4690-b823-9b6d4a6d3aa2.singles,10,96,27,0.005188712,True
87ebdca4-8a4a-4e8c-8a9f-de82ddbef694.singles,10,1240,30,0.029049448,True
88679f4f-2c81-4b8e-8db4-00c356a40842.singles,10,644,28,0.013323842,True
888ef929-5c0e-41c7-ba56-017177abebf8.singles,10,2102,28,0.039381697,True
88f92042-53a3-497a-9715-250f7b6249f9.singles,10,444,29,0.00975169,True
894ac8d2-1f2f-47dd-8ac7-425b09a47e99.singles,10,136,30,0.006044273,True
8985fe13-5f66-41df-b61f-8533667a8f1f.singles,10,294,29,0.00871845,True
89d9106b-29e8-4ecf-ae8f-5c954bbaf372.singles,10,1155,29,0.021184083,True
89ffb54d-c69b-4434-b1a6-54f6db10e3b5.singles,10,226,30,0.007326545,True
8a8bd541-b6e0-4549-a8e5-09fefee62305.singles,10,401,28,0.010558323,True
8aa40edf-f587-4e60-85a1-124a3f0b2b71.singles,10,1402,30,0.023965398,True
8b249cc5-b411-4842-b5ea-20f00281c0f9.singles,10,641,30,0.014370398,True
8b635107-b58e-4629-8453-5abdb08273ab.singles,10,312,29,0.00825609,True
8b73e123-c325-4a37-a5d0-a042f4262037.singles,10,321,30,0.009012479,True
8bf5095e-c821-4753-90ec-2915f7c7fe63.singles,10,1383,29,0.027879684,True
8c094f9c-df83-469f-b08d-3b229f2c89cd.singles,10,703,29,0.01728257,True
8c54d4a7-785e-45d8-b77b-3dc8dfbb10bc.singles,10,239,28,0.008064335,True
8ca52247-30b7-4bef-85c2-195da29548d3.singles,10,1207,28,0.021621867,True
8cb6b15e-df12-4d87-853d-ccb855fa6e72.singles,10,1967,30,0.032840702,True
8d24627b-5c9c-4967-9178-658f7b43a10e.singles,10,6751,29,0.087880195,True
8d2cd7db-8d15-462a-94f6-0fb7f9bcf570.singles,10,105,28,0.005127276,True
8d4927e7-5887-4a8e-82a2-ab03ab52f0bd.singles,10,306,30,0.008129645,True
8db2cd0b-aa1f-43e9-b0ef-bec075ccf1ac.singles,10,3782,28,0.059283503,True
8dbe8e51-86e6-46e9-8755-acdc441901e8.singles,10,424,30,0.011251272,True
8e330deb-75f1-4453-9590-b5abcb6b778c.singles,10,147,28,0.005541994,True
8e930de5-a344-46c7-80fe-b89f595b3157.singles,10,4485,30,0.100637979,True
8e942153-f586-41e3-8559-27df0c4d0f90.singles,10,155,29,0.008466326,True
8efeab3b-eb3c-4579-beea-145c1e1b5799.singles,10,76,28,0.004858344,True
8fa411e2-6b7d-4266-bb83-44af4dc4f181.singles,10,389,27,0.010909828,True
8fe9f2fe-2809-4587-b443-d30b9a881c37.singles,10,1426,27,0.023343314,True
8fef1f61-8514-41cb-b9a5-950ec7013fe9.singles,10,421,29,0.010769546,True
90c4ddd4-c2ba-4bed-bd51-97e7a35f2d64.singles,10,559,29,0.01317948,True
91153ee0-bc75-4396-894a-f4fabfa6ab4a.singles,10,170,29,0.006475842,True
9116314d-ed44-4914-92b8-2edf5e39642d.singles,10,945,27,0.019363461,True
9123c228-fd2f-422e-bb1a-d7da609bd928.singles,10,2994,30,0.049691723,True
9217ab59-8eeb-467b-b253-ff912f3c640c.singles,10,5331,29,0.072388605,True
9255598a-ebf3-4df1-a52e-a1286c066f54.singles,10,6797,29,0.094530876,True
92c4ca7f-9957-4233-b444-58dfa0fd1b04.singles,10,3433,29,0.0635503,True
9334784c-3132-47dc-af60-9f41c1e5b885.singles,10,2345,30,0.040528316,True
934253e4-b70f-4412-8bc2-300972ccde06.singles,10,6083,29,0.095493005,True
935c8ae6-80e8-4f5f-bf6d-e3aca3188eaa.singles,10,740,27,0.016054358,True
93b44388-b471-4ec1-9d9a-6327213c45e6.singles,10,12838,30,0.188150255,True
94b3d033-8178-4f38-b54c-fb4efeded177.singles,10,1238,29,0.025637841,True
94e03b7e-b3ae-4ef6-b1d0-7dff32e5bbad.singles,10,1650,30,0.02958326,True
9510edd5-c536-4e4d-afc4-45258767974b.singles,10,5917,31,0.074954992,True
952c1ee9-d86a-492c-86c5-32e89f51250b.singles,10,437,27,0.012404086,True
959f2eb0-6b2b-45f3-8bdc-a982608ea932.singles,10,74,28,0.004626428,True
95b3d69d-a2c7-4921-9b45-ed38e8a6cd7b.singles,10,194,30,0.00635185,True
95db34c8-1c4d-4fd7-993b-ac9b98397231.singles,10,47,29,0.004418091,True
95ed36d5-697c-4463-89ab-de35dd09f9fb.singles,10,523,28,0.010184572,True
962fc98d-72e3-489d-b843-0d18ec9cbe1e.singles,10,715,28,0.01455396,True
9639fd50-561d-497d-95cb-99afa2cd9dfc.singles,10,1657,28,0.032063735,True
964307c4-65b0-43d1-a3f2-29e85f63698a.singles,10,444,30,0.011130011,True
9644b7c5-8186-4176-bb63-7ee086d3a0ef.singles,10,5644,29,0.074512623,True
97078170-82fa-4240-bcad-218cd0d577ce.singles,10,8097,27,0.117039439,True
976a7fb8-6924-4a05-a1f8-d60ac99ae73d.singles,10,325,30,0.008883728,True
9835abe1-cf74-47ab-bbff-88416ec9c7cc.singles,10,279,30,0.010052099,True
98b2b79a-ab0d-47c1-bfcb-2b27b0b53f0e.singles,10,4424,30,0.069147998,True
98e7cf6d-8d07-4053-9200-3011ad275887.singles,10,1239,30,0.026025722,True
98ed8aaa-0e20-4336-9d9e-93697b1dc4b4.singles,10,143,28,0.0058654,True
98fb246e-ad97-407b-b3f0-f098408d95e5.singles,10,6070,29,0.092583198,True
990f6515-d2f0-4bcc-83bd-ac93f56b3224.singles,10,909,28,0.016343179,True
9917f322-7a63-4b42-84df-4e6b51bb8a98.singles,10,6863,28,0.103439088,True
9940f78c-3372-41bc-8524-0697dc7e579e.singles,10,870,28,0.016863666,True
99f87c1b-dc2e-43cc-a5d4-dabf081e2d88.singles,10,1646,29,0.034491511,True
9a540935-9893-4abd-bf7d-5d8fcc702c18.singles,10,982,28,0.017472726,True
9a6e7caa-2520-4239-a7c7-07f292b26a93.singles,10,479,30,0.010917106,True
9ab47a5e-0367-4136-b8bb-a38f3f48d8dc.singles,10,4195,29,0.070503435,True
9b219f69-dcd6-4b9c-b961-8d50117b5a73.singles,10,242,28,0.009510321,True
9b7e2203-6dc4-4442-b597-35a29f2ec3c5.singles,10,619,28,0.012393546,True
9bfdd4e6-10a5-475f-b64e-6252c0dd1986.singles,10,10301,29,0.140208533,True
9c455d0e-db20-40c7-a6a9-b8c8cf42dac3.singles,10,4024,29,0.067742033,True
9c7bd948-6f3f-4faa-a205-5efba0b64231.singles,10,754,28,0.016004247,True
9ca4b3da-fdcb-4dc0-bb02-5b2f7f82b74b.singles,10,1013,29,0.017973811,True
9cbd748f-dfe9-4180-bd06-dd72b9557e97.singles,10,428,27,0.009523674,True
9cfad2f7-6fe0-4935-97cc-d70aa9f6dc76.singles,10,2510,29,0.043444886,True
9d0edd2a-a56e-45c2-85dc-dc38b7caad24.singles,10,1689,28,0.027759129,True
9d3432ab-0622-44c3-9f47-f0c56beada0b.singles,10,3156,29,0.055286262,True
9ea12f64-4156-4616-a157-472ec4554d3c.singles,10,9018,30,0.172760205,True
9f503065-ba13-40c4-b203-0ff43f81ab93.singles,10,986,29,0.019717176,True
9fba8429-90c5-49ca-806d-d754a2bd84a2.singles,10,888,29,0.023050845,True
9fdabe36-c1bd-43bc-a0bf-222978297ca1.singles,10,1970,28,0.029478455,True
9feeeb6c-f9f7-4cb4-8f7f-7463ef306047.singles,10,125,29,0.005795007,True
a0b07a17-a76a-45cf-a319-3bc82a67a5d6.singles,10,2373,29,0.042179633,True
